filename,prob
02162.jpg,0.834029
02163.jpg,0.94810325
02164.jpg,0.97402805
02165.jpg,0.9689961
02166.jpg,0.9685356
02167.jpg,0.57513267
02168.jpg,0.8990223
02169.jpg,0.9915622
02170.jpg,0.776283
02171.jpg,0.9506829
02172.jpg,0.9575117
02173.jpg,0.64402115
02174.jpg,0.9325346
02175.jpg,0.5122918
02176.jpg,0.6382071
02177.jpg,0.9561741
02178.jpg,0.9750035
02179.jpg,0.9643301
02180.jpg,0.9352279
02181.jpg,0.95580226
02182.jpg,0.97165877
02183.jpg,0.96253765
02184.jpg,0.9940507
02185.jpg,0.72517216
02186.jpg,0.96320075
02187.jpg,0.7953935
02188.jpg,0.8088121
02189.jpg,0.79384226
02190.jpg,0.9531574
02191.jpg,0.97399986
02192.jpg,0.9709914
02193.jpg,0.9671801
02194.jpg,0.9720695
02195.jpg,0.9395336
02196.jpg,0.9921827
02197.jpg,0.9795035
02198.jpg,0.60049117
02199.jpg,0.94334865
02200.jpg,0.57126456
02201.jpg,0.98738086
02202.jpg,0.7668493
02203.jpg,0.9610548
02204.jpg,0.93301994
02205.jpg,0.9910104
02206.jpg,0.75345844
02207.jpg,0.75667936
02208.jpg,0.9783021
02209.jpg,0.9898663
02210.jpg,0.9791814
02211.jpg,0.9316908
02212.jpg,0.9878598
02213.jpg,0.8831642
02214.jpg,0.7089905
02215.jpg,0.99473697
02216.jpg,0.93133706
02217.jpg,0.97109026
02218.jpg,0.88325477
02219.jpg,0.876803
02220.jpg,0.94895625
02221.jpg,0.9715836
02222.jpg,0.71763563
02223.jpg,0.8168665
02224.jpg,0.9290012
02225.jpg,0.64781636
02226.jpg,0.71942693
02227.jpg,0.58100927
02228.jpg,0.66972804
02229.jpg,0.54649246
02230.jpg,0.624413
02231.jpg,0.5615195
02232.jpg,0.98595667
02233.jpg,0.931329
02234.jpg,0.81625503
02235.jpg,0.9405186
02236.jpg,0.9213742
02237.jpg,0.97270536
02238.jpg,0.95448905
02239.jpg,0.98418313
02240.jpg,0.9022449
02241.jpg,0.95944476
02242.jpg,0.97492504
02243.jpg,0.9501437
02244.jpg,0.9472405
02245.jpg,0.72302604
02246.jpg,0.8708152
02247.jpg,0.83658296
02248.jpg,0.9545429
02249.jpg,0.9622411
02250.jpg,0.9286125
02251.jpg,0.9610869
02252.jpg,0.95685947
02253.jpg,0.9593398
02254.jpg,0.9636292
02255.jpg,0.9406988
02256.jpg,0.93321186
02257.jpg,0.962628
02258.jpg,0.9802639
02259.jpg,0.9657168
02260.jpg,0.94281155
02261.jpg,0.9401746
02262.jpg,0.9678976
02263.jpg,0.94872004
02264.jpg,0.96162945
02265.jpg,0.9372222
02266.jpg,0.94748396
02267.jpg,0.9438628
02268.jpg,0.9742957
02269.jpg,0.98018783
02270.jpg,0.9725635
02271.jpg,0.69057184
02272.jpg,0.9421254
02273.jpg,0.9625638
02274.jpg,0.7933617
02275.jpg,0.9221244
02276.jpg,0.95368665
02277.jpg,0.9670105
02278.jpg,0.97375226
02279.jpg,0.97714657
02280.jpg,0.9292083
02281.jpg,0.96863717
02282.jpg,0.96010506
02283.jpg,0.9640012
02284.jpg,0.92999274
02285.jpg,0.9659163
02286.jpg,0.9481194
02287.jpg,0.9441344
02288.jpg,0.95320433
02289.jpg,0.63297063
02290.jpg,0.9827527
02291.jpg,0.96693057
02292.jpg,0.91004694
02293.jpg,0.9904805
02294.jpg,0.94848573
02295.jpg,0.9818246
02296.jpg,0.8840057
02297.jpg,0.9290178
02298.jpg,0.96030456
02299.jpg,0.9550654
02300.jpg,0.960363
02301.jpg,0.9522155
02302.jpg,0.9386586
02303.jpg,0.94592315
02304.jpg,0.9592584
02305.jpg,0.9643133
02306.jpg,0.97113186
02307.jpg,0.9264425
02308.jpg,0.95327353
02309.jpg,0.94147867
02310.jpg,0.9419475
02311.jpg,0.9696399
02312.jpg,0.9418513
02313.jpg,0.9584079
02314.jpg,0.9422943
02315.jpg,0.9428945
02316.jpg,0.90137076
02317.jpg,0.9457637
02318.jpg,0.9795848
02319.jpg,0.9232463
02320.jpg,0.9419203
02321.jpg,0.9343282
02322.jpg,0.97234726
02323.jpg,0.9607666
02324.jpg,0.95878744
02325.jpg,0.931926
02326.jpg,0.9516555
02327.jpg,0.9483334
02328.jpg,0.96714836
02329.jpg,0.92812824
02330.jpg,0.97126323
02331.jpg,0.9548204
02332.jpg,0.9516771
02333.jpg,0.9514219
02334.jpg,0.96961707
02335.jpg,0.9735917
02336.jpg,0.96433175
02337.jpg,0.88138676
02338.jpg,0.9246104
02339.jpg,0.9625169
02340.jpg,0.9379742
02341.jpg,0.9534226
02342.jpg,0.96305215
02343.jpg,0.976835
02344.jpg,0.9768033
02345.jpg,0.9428268
02346.jpg,0.92081034
02347.jpg,0.99136305
02348.jpg,0.9519696
02349.jpg,0.8832942
02350.jpg,0.94774806
02351.jpg,0.9327906
02352.jpg,0.95509326
02353.jpg,0.95899475
02354.jpg,0.95275664
02355.jpg,0.96525675
02356.jpg,0.9292472
02357.jpg,0.95668375
02358.jpg,0.9499649
02359.jpg,0.95928407
02360.jpg,0.95643735
02361.jpg,0.9486814
02362.jpg,0.96803045
02363.jpg,0.92282057
02364.jpg,0.86536306
02365.jpg,0.96693635
02366.jpg,0.9695565
02367.jpg,0.95755744
02368.jpg,0.96647406
02369.jpg,0.93956876
02370.jpg,0.9746864
02371.jpg,0.9288453
02372.jpg,0.96806407
02373.jpg,0.93424726
02374.jpg,0.9753856
02375.jpg,0.96196634
02376.jpg,0.9686146
02377.jpg,0.95949143
02378.jpg,0.9772514
02379.jpg,0.9496987
02380.jpg,0.95975035
02381.jpg,0.9559893
02382.jpg,0.9647678
02383.jpg,0.973083
02384.jpg,0.9821578
02385.jpg,0.9649272
02386.jpg,0.9704385
02387.jpg,0.96286553
02388.jpg,0.9650129
02389.jpg,0.96909237
02390.jpg,0.9457521
02391.jpg,0.9773562
02392.jpg,0.9873347
02393.jpg,0.97960943
02394.jpg,0.8467236
02395.jpg,0.9854556
02396.jpg,0.9547079
02397.jpg,0.9697664
02398.jpg,0.93124807
02399.jpg,0.98659456
02400.jpg,0.9442735
02401.jpg,0.9778035
02402.jpg,0.95995903
02403.jpg,0.9516339
02404.jpg,0.9425397
02405.jpg,0.9839045
02406.jpg,0.98857844
02407.jpg,0.96098816
02408.jpg,0.94516665
02409.jpg,0.95381737
02410.jpg,0.932397
02411.jpg,0.9230124
02412.jpg,0.9771911
02413.jpg,0.941496
02414.jpg,0.97286123
02415.jpg,0.9623518
02416.jpg,0.94459796
02417.jpg,0.982324
02418.jpg,0.9688617
02419.jpg,0.9316829
02420.jpg,0.9270731
02421.jpg,0.9596095
02422.jpg,0.9776464
02423.jpg,0.93674064
02424.jpg,0.9749664
02425.jpg,0.9540694
02426.jpg,0.94805425
02427.jpg,0.9437613
02428.jpg,0.93436825
02429.jpg,0.95004785
02430.jpg,0.90942055
02431.jpg,0.93942195
02432.jpg,0.930218
02433.jpg,0.9481445
02434.jpg,0.96475065
02435.jpg,0.934618
02436.jpg,0.7346448
02437.jpg,0.9601936
02438.jpg,0.9699223
02439.jpg,0.97514546
02440.jpg,0.969944
02441.jpg,0.95083857
02442.jpg,0.9520055
02443.jpg,0.90733254
02444.jpg,0.9604345
02445.jpg,0.9590697
02446.jpg,0.9751814
02447.jpg,0.63515854
02448.jpg,0.901519
02449.jpg,0.975598
02450.jpg,0.94242567
02451.jpg,0.90964335
02452.jpg,0.96207666
02453.jpg,0.9552984
02454.jpg,0.9753488
02455.jpg,0.9624843
02456.jpg,0.83402395
02457.jpg,0.9707719
02458.jpg,0.97172517
02459.jpg,0.9885076
02460.jpg,0.9585887
02461.jpg,0.92831933
02462.jpg,0.97994816
02463.jpg,0.91648936
02464.jpg,0.94953716
02465.jpg,0.9736472
02466.jpg,0.9624704
02467.jpg,0.9217752
02468.jpg,0.9805876
02469.jpg,0.6752644
02470.jpg,0.92797387
02471.jpg,0.95880294
02472.jpg,0.95530665
02473.jpg,0.9702855
02474.jpg,0.9509616
02475.jpg,0.9711183
02476.jpg,0.5839843
02477.jpg,0.8350117
02478.jpg,0.9256116
02479.jpg,0.9085099
02480.jpg,0.95040035
02481.jpg,0.96600705
02482.jpg,0.95838106
02483.jpg,0.89407885
02484.jpg,0.823751
02485.jpg,0.946836
02486.jpg,0.96567565
02487.jpg,0.96830887
02488.jpg,0.9709953
02489.jpg,0.9810065
02490.jpg,0.9562986
02491.jpg,0.98136395
02492.jpg,0.6639713
02493.jpg,0.9632564
02494.jpg,0.98109186
02495.jpg,0.98774683
02496.jpg,0.9657528
02497.jpg,0.98177433
02498.jpg,0.93581444
02499.jpg,0.9632669
02500.jpg,0.9586172
02501.jpg,0.82625973
02502.jpg,0.93034333
02503.jpg,0.9222732
02504.jpg,0.8541396
02505.jpg,0.9708846
02506.jpg,0.9684572
02507.jpg,0.979625
02508.jpg,0.96325165
02509.jpg,0.911752
02510.jpg,0.8961151
02511.jpg,0.6980646
02512.jpg,0.95638806
02513.jpg,0.9455476
02514.jpg,0.6365625
02515.jpg,0.5023716
02516.jpg,0.68478936
02517.jpg,0.93649185
02518.jpg,0.99637777
02519.jpg,0.94245934
02520.jpg,0.686161
02521.jpg,0.7521134
02522.jpg,0.7193662
02523.jpg,0.98101866
02524.jpg,0.9880596
02525.jpg,0.9599673
02526.jpg,0.927069
02527.jpg,0.9377548
02528.jpg,0.8826217
02529.jpg,0.9504208
02530.jpg,0.9653908
02531.jpg,0.97336346
02532.jpg,0.9627041
02533.jpg,0.97619116
02534.jpg,0.9753695
02535.jpg,0.50958973
02536.jpg,0.78419423
02537.jpg,0.6797152
02538.jpg,0.62477034
02539.jpg,0.7891791
02540.jpg,0.60416144
02541.jpg,0.7987955
02542.jpg,0.94664955
02543.jpg,0.9500961
02544.jpg,0.94015825
02545.jpg,0.9205172
02546.jpg,0.9163132
02547.jpg,0.92120916
02548.jpg,0.93821347
02549.jpg,0.90867156
02550.jpg,0.87396866
02551.jpg,0.9488824
02552.jpg,0.8629794
02553.jpg,0.9703193
02554.jpg,0.95725626
02555.jpg,0.90093774
02556.jpg,0.9258388
02557.jpg,0.9563087
02558.jpg,0.9253732
02559.jpg,0.9251295
02560.jpg,0.95490193
02561.jpg,0.9779158
02562.jpg,0.9419229
02563.jpg,0.91113317
02564.jpg,0.9410464
02565.jpg,0.97694415
02566.jpg,0.94575876
02567.jpg,0.945769
02568.jpg,0.9556325
02569.jpg,0.96502453
02570.jpg,0.9258596
02571.jpg,0.947623
02572.jpg,0.9543744
02573.jpg,0.92063034
02574.jpg,0.834265
02575.jpg,0.9295682
02576.jpg,0.94398886
02577.jpg,0.9339946
02578.jpg,0.9511854
02579.jpg,0.9284419
02580.jpg,0.94267166
02581.jpg,0.9575794
02582.jpg,0.93556064
02583.jpg,0.60316885
02584.jpg,0.91058946
02585.jpg,0.95541745
02586.jpg,0.96106523
02587.jpg,0.93211263
02588.jpg,0.9439533
02589.jpg,0.9538169
02590.jpg,0.962727
02591.jpg,0.9496254
02592.jpg,0.9801375
02593.jpg,0.9373888
02594.jpg,0.93929523
02595.jpg,0.9570672
02596.jpg,0.9597606
02597.jpg,0.9542566
02598.jpg,0.94548714
02599.jpg,0.9448109
02600.jpg,0.9478316
02601.jpg,0.9320222
02602.jpg,0.9314051
02603.jpg,0.96190083
02604.jpg,0.9602707
02605.jpg,0.94999844
02606.jpg,0.95816684
02607.jpg,0.9552826
02608.jpg,0.9400596
02609.jpg,0.95553434
02610.jpg,0.9633397
02611.jpg,0.96404713
02612.jpg,0.94978756
02613.jpg,0.93567187
02614.jpg,0.9508844
02615.jpg,0.95741874
02616.jpg,0.94285
02617.jpg,0.94419384
02618.jpg,0.9404926
02619.jpg,0.96869254
02620.jpg,0.9422439
02621.jpg,0.9158604
02622.jpg,0.93487185
02623.jpg,0.9524068
02624.jpg,0.9359968
02625.jpg,0.95731807
02626.jpg,0.95633435
02627.jpg,0.8957021
02628.jpg,0.954196
02629.jpg,0.9127659
02630.jpg,0.8950497
02631.jpg,0.8850898
02632.jpg,0.7834944
02633.jpg,0.93357664
02634.jpg,0.93570507
02635.jpg,0.9755726
02636.jpg,0.73122954
02637.jpg,0.9577631
02638.jpg,0.9490227
02639.jpg,0.9559009
02640.jpg,0.9445669
02641.jpg,0.9814984
02642.jpg,0.9451063
02643.jpg,0.8378476
02644.jpg,0.97075677
02645.jpg,0.97228944
02646.jpg,0.9637149
02647.jpg,0.95766616
02648.jpg,0.9639923
02649.jpg,0.9183147
02650.jpg,0.9596609
02651.jpg,0.93839484
02652.jpg,0.9483585
02653.jpg,0.9638871
02654.jpg,0.94405156
02655.jpg,0.95271826
02656.jpg,0.9461445
02657.jpg,0.9457294
02658.jpg,0.9513708
02659.jpg,0.9568432
02660.jpg,0.9505289
02661.jpg,0.9465703
02662.jpg,0.9570288
02663.jpg,0.9314102
02664.jpg,0.9638008
02665.jpg,0.9261247
02666.jpg,0.95976806
02667.jpg,0.94845515
02668.jpg,0.93267846
02669.jpg,0.91802514
02670.jpg,0.9574269
02671.jpg,0.95038515
02672.jpg,0.95089096
02673.jpg,0.94535995
02674.jpg,0.83450884
02675.jpg,0.93900806
02676.jpg,0.9422707
02677.jpg,0.9259267
02678.jpg,0.95127326
02679.jpg,0.9376235
02680.jpg,0.94202816
02681.jpg,0.96930516
02682.jpg,0.9323833
02683.jpg,0.9379662
02684.jpg,0.9458233
02685.jpg,0.93346775
02686.jpg,0.93935895
02687.jpg,0.9472448
02688.jpg,0.9629992
02689.jpg,0.88195133
02690.jpg,0.9482117
02691.jpg,0.9702275
02692.jpg,0.9681846
02693.jpg,0.93701774
02694.jpg,0.9685897
02695.jpg,0.9531187
02696.jpg,0.93925905
02697.jpg,0.96732014
02698.jpg,0.9458567
02699.jpg,0.87021863
02700.jpg,0.9435861
02701.jpg,0.948266
02702.jpg,0.93208814
02703.jpg,0.9561054
02704.jpg,0.9493719
02705.jpg,0.9308902
02706.jpg,0.9359672
02707.jpg,0.9565748
02708.jpg,0.94982946
02709.jpg,0.93670917
02710.jpg,0.9296375
02711.jpg,0.9158686
02712.jpg,0.9539222
02713.jpg,0.9385964
02714.jpg,0.9507588
02715.jpg,0.9471558
02716.jpg,0.9551884
02717.jpg,0.9579981
02718.jpg,0.9464481
02719.jpg,0.95500714
02720.jpg,0.9231406
02721.jpg,0.9395506
02722.jpg,0.9500508
02723.jpg,0.95037925
02724.jpg,0.95346856
02725.jpg,0.9430759
02726.jpg,0.9584186
02727.jpg,0.9543099
02728.jpg,0.92453414
02729.jpg,0.95554584
02730.jpg,0.94179016
02731.jpg,0.94078004
02732.jpg,0.92762405
02733.jpg,0.960346
02734.jpg,0.9641859
02735.jpg,0.9563111
02736.jpg,0.958091
02737.jpg,0.93599206
02738.jpg,0.9595035
02739.jpg,0.9592092
02740.jpg,0.9455687
02741.jpg,0.9512563
02742.jpg,0.96829236
02743.jpg,0.9201465
02744.jpg,0.95226204
02745.jpg,0.9452616
02746.jpg,0.94442993
02747.jpg,0.93417734
02748.jpg,0.90827596
02749.jpg,0.9604409
02750.jpg,0.9473234
02751.jpg,0.92708
02752.jpg,0.9728372
02753.jpg,0.87399703
02754.jpg,0.9538211
02755.jpg,0.9224432
02756.jpg,0.96948427
02757.jpg,0.95625335
02758.jpg,0.9659199
02759.jpg,0.94848025
02760.jpg,0.94861597
02761.jpg,0.9549307
02762.jpg,0.9410132
02763.jpg,0.94582945
02764.jpg,0.7483029
02765.jpg,0.97868025
02766.jpg,0.95848906
02767.jpg,0.94327664
02768.jpg,0.9376668
02769.jpg,0.95965695
02770.jpg,0.9379284
02771.jpg,0.93273216
02772.jpg,0.94403
02773.jpg,0.9587333
02774.jpg,0.9297748
02775.jpg,0.9533799
02776.jpg,0.92913646
02777.jpg,0.9495757
02778.jpg,0.9759854
02779.jpg,0.9396985
02780.jpg,0.92190945
02781.jpg,0.9500162
02782.jpg,0.9157165
02783.jpg,0.9436909
02784.jpg,0.9533663
02785.jpg,0.959538
02786.jpg,0.9347232
02787.jpg,0.9490037
02788.jpg,0.94925326
02789.jpg,0.9469763
02790.jpg,0.9671949
02791.jpg,0.96137255
02792.jpg,0.9467522
02793.jpg,0.9288317
02794.jpg,0.9368365
02795.jpg,0.974157
02796.jpg,0.94787455
02797.jpg,0.95585364
02798.jpg,0.95522964
02799.jpg,0.92510074
02800.jpg,0.9533704
02801.jpg,0.94813734
02802.jpg,0.96583587
02803.jpg,0.95112485
02804.jpg,0.94730145
02805.jpg,0.9690656
02806.jpg,0.9612715
02807.jpg,0.8344526
02808.jpg,0.95592207
02809.jpg,0.9336203
02810.jpg,0.90726054
02811.jpg,0.94671255
02812.jpg,0.95924366
02813.jpg,0.9394364
02814.jpg,0.9672377
02815.jpg,0.93588126
02816.jpg,0.95471805
02817.jpg,0.9538252
02818.jpg,0.9620584
02819.jpg,0.9616786
02820.jpg,0.96443564
02821.jpg,0.9393976
02822.jpg,0.9472226
02823.jpg,0.9425076
02824.jpg,0.8613878
02825.jpg,0.5984093
02826.jpg,0.951058
02827.jpg,0.9491109
02828.jpg,0.95044535
02829.jpg,0.9389099
02830.jpg,0.96597743
02831.jpg,0.9561404
02832.jpg,0.9455624
02833.jpg,0.9594677
02834.jpg,0.93890023
02835.jpg,0.96260923
02836.jpg,0.9618647
02837.jpg,0.95505434
02838.jpg,0.95292586
02839.jpg,0.96852356
02840.jpg,0.94255334
02841.jpg,0.94927686
02842.jpg,0.9412413
02843.jpg,0.9539832
02844.jpg,0.96720034
02845.jpg,0.9522492
02846.jpg,0.942118
02847.jpg,0.95195925
02848.jpg,0.940314
02849.jpg,0.97181207
02850.jpg,0.9459798
02851.jpg,0.9547883
02852.jpg,0.9189848
02853.jpg,0.92869925
02854.jpg,0.95635027
02855.jpg,0.9494253
02856.jpg,0.948146
02857.jpg,0.95915693
02858.jpg,0.96903217
02859.jpg,0.95578545
02860.jpg,0.94886047
02861.jpg,0.9780661
02862.jpg,0.9655764
02863.jpg,0.9583386
02864.jpg,0.9304685
02865.jpg,0.96187663
02866.jpg,0.9477883
02867.jpg,0.95769536
02868.jpg,0.95422864
02869.jpg,0.956276
02870.jpg,0.9274179
02871.jpg,0.92052215
02872.jpg,0.96935844
02873.jpg,0.9686419
02874.jpg,0.93379164
02875.jpg,0.97171426
02876.jpg,0.95192426
02877.jpg,0.9579
02878.jpg,0.9581146
02879.jpg,0.92353034
02880.jpg,0.9448975
02881.jpg,0.9204218
02882.jpg,0.93780786
02883.jpg,0.9633509
02884.jpg,0.9547665
02885.jpg,0.93880713
02886.jpg,0.9625244
02887.jpg,0.8571141
02888.jpg,0.94123405
02889.jpg,0.9603997
02890.jpg,0.93114024
02891.jpg,0.91745883
02892.jpg,0.9559922
02893.jpg,0.9715812
02894.jpg,0.9552033
02895.jpg,0.95799387
02896.jpg,0.95366925
02897.jpg,0.94908303
02898.jpg,0.9299724
02899.jpg,0.9576419
02900.jpg,0.91461396
02901.jpg,0.9258898
02902.jpg,0.9532756
02903.jpg,0.96871734
02904.jpg,0.92373943
02905.jpg,0.94725716
02906.jpg,0.9351975
02907.jpg,0.9494633
02908.jpg,0.94060785
02909.jpg,0.9778047
02910.jpg,0.8799582
02911.jpg,0.95162934
02912.jpg,0.9720794
02913.jpg,0.95717895
02914.jpg,0.94352067
02915.jpg,0.947699
02916.jpg,0.9682487
02917.jpg,0.96376526
02918.jpg,0.94712037
02919.jpg,0.9590893
02920.jpg,0.8813947
02921.jpg,0.98208827
02922.jpg,0.9670178
02923.jpg,0.97149974
02924.jpg,0.9716375
02925.jpg,0.9494423
02926.jpg,0.9332014
02927.jpg,0.9641239
02928.jpg,0.9685979
02929.jpg,0.9742931
02930.jpg,0.96477103
02931.jpg,0.9520734
02932.jpg,0.95772403
02933.jpg,0.94433445
02934.jpg,0.95867175
02935.jpg,0.968532
02936.jpg,0.9636692
02937.jpg,0.9558319
02938.jpg,0.8622231
02939.jpg,0.9644644
02940.jpg,0.9708491
02941.jpg,0.95882845
02942.jpg,0.96904624
02943.jpg,0.9672279
02944.jpg,0.958179
02945.jpg,0.67163926
02946.jpg,0.97766876
02947.jpg,0.68603134
02948.jpg,0.91362613
02949.jpg,0.94329154
02950.jpg,0.9740555
02951.jpg,0.9617962
02952.jpg,0.9634512
02953.jpg,0.9484998
02954.jpg,0.94578874
02955.jpg,0.9112946
02956.jpg,0.94592685
02957.jpg,0.98114014
02958.jpg,0.9484567
02959.jpg,0.953487
02960.jpg,0.9649088
02961.jpg,0.96994835
02962.jpg,0.97274643
02963.jpg,0.93985003
02964.jpg,0.92139137
02965.jpg,0.95555913
02966.jpg,0.9601963
02967.jpg,0.95107996
02968.jpg,0.9245021
02969.jpg,0.9355673
02970.jpg,0.889202
02971.jpg,0.9458548
02972.jpg,0.958299
02973.jpg,0.969401
02974.jpg,0.9587468
02975.jpg,0.961857
02976.jpg,0.958263
02977.jpg,0.92754894
02978.jpg,0.9462014
02979.jpg,0.94551146
02980.jpg,0.95632726
02981.jpg,0.9564364
02982.jpg,0.95114964
02983.jpg,0.9643834
02984.jpg,0.9699074
02985.jpg,0.93964213
02986.jpg,0.96689355
02987.jpg,0.9625415
02988.jpg,0.9900243
02989.jpg,0.961877
02990.jpg,0.9515315
02991.jpg,0.9193648
02992.jpg,0.9092058
02993.jpg,0.95751685
02994.jpg,0.9249704
02995.jpg,0.9258959
02996.jpg,0.91781723
02997.jpg,0.89061046
02998.jpg,0.9339716
02999.jpg,0.95856154
03000.jpg,0.96369153
03001.jpg,0.9555781
03002.jpg,0.9565577
03003.jpg,0.9789842
03004.jpg,0.9137724
03005.jpg,0.8477098
03006.jpg,0.9260961
03007.jpg,0.9415805
03008.jpg,0.94984937
03009.jpg,0.97497356
03010.jpg,0.97170246
03011.jpg,0.9525203
03012.jpg,0.93710834
03013.jpg,0.9603462
03014.jpg,0.9241476
03015.jpg,0.9460856
03016.jpg,0.9696853
03017.jpg,0.9740529
03018.jpg,0.92563564
03019.jpg,0.9629937
03020.jpg,0.9294001
03021.jpg,0.9567443
03022.jpg,0.94631666
03023.jpg,0.89410555
03024.jpg,0.95436776
03025.jpg,0.9430179
03026.jpg,0.9529791
03027.jpg,0.9249566
03028.jpg,0.9392236
03029.jpg,0.92646223
03030.jpg,0.90442586
03031.jpg,0.9652578
03032.jpg,0.94675213
03033.jpg,0.9030527
03034.jpg,0.94169146
03035.jpg,0.96204567
03036.jpg,0.9618382
03037.jpg,0.95517594
03038.jpg,0.9617888
03039.jpg,0.9620495
03040.jpg,0.95232123
03041.jpg,0.9506869
03042.jpg,0.98049796
03043.jpg,0.95202315
03044.jpg,0.97435796
03045.jpg,0.90637654
03046.jpg,0.9666113
03047.jpg,0.58315235
03048.jpg,0.98321664
03049.jpg,0.74890584
03050.jpg,0.94813025
03051.jpg,0.9504543
03052.jpg,0.9612093
03053.jpg,0.945127
03054.jpg,0.9371313
03055.jpg,0.93281704
03056.jpg,0.94788975
03057.jpg,0.5221778
03058.jpg,0.9723828
03059.jpg,0.9612096
03060.jpg,0.9321535
03061.jpg,0.9061037
03062.jpg,0.9395695
03063.jpg,0.93149644
03064.jpg,0.96090746
03065.jpg,0.9246493
03066.jpg,0.92526704
03067.jpg,0.947612
03068.jpg,0.96223193
03069.jpg,0.9324932
03070.jpg,0.93913656
03071.jpg,0.9449702
03072.jpg,0.9412642
03073.jpg,0.9276315
03074.jpg,0.93828213
03075.jpg,0.96638185
03076.jpg,0.9519125
03077.jpg,0.92165756
03078.jpg,0.9524821
03079.jpg,0.9595588
03080.jpg,0.96035206
03081.jpg,0.9559513
03082.jpg,0.9524567
03083.jpg,0.93433625
03084.jpg,0.93323994
03085.jpg,0.9614973
03086.jpg,0.95287883
03087.jpg,0.9399982
03088.jpg,0.96625304
03089.jpg,0.9314537
03090.jpg,0.9501665
03091.jpg,0.94791424
03092.jpg,0.9438938
03093.jpg,0.9305429
03094.jpg,0.9527858
03095.jpg,0.9474584
03096.jpg,0.9264115
03097.jpg,0.95003235
03098.jpg,0.9628431
03099.jpg,0.9799303
03100.jpg,0.9374983
03101.jpg,0.86937475
03102.jpg,0.9608111
03103.jpg,0.9624778
03104.jpg,0.94932246
03105.jpg,0.9455025
03106.jpg,0.93938863
03107.jpg,0.93361425
03108.jpg,0.9461
03109.jpg,0.9308261
03110.jpg,0.91378593
03111.jpg,0.94264096
03112.jpg,0.95738596
03113.jpg,0.9725528
03114.jpg,0.92995757
03115.jpg,0.9568558
03116.jpg,0.92216635
03117.jpg,0.89222497
03118.jpg,0.91799337
03119.jpg,0.8959341
03120.jpg,0.95101076
03121.jpg,0.93982077
03122.jpg,0.9462019
03123.jpg,0.95204115
03124.jpg,0.96014124
03125.jpg,0.9706783
03126.jpg,0.9351965
03127.jpg,0.93052673
03128.jpg,0.9423242
03129.jpg,0.9679818
03130.jpg,0.93784773
03131.jpg,0.9543686
03132.jpg,0.96797806
03133.jpg,0.9306946
03134.jpg,0.94911623
03135.jpg,0.924708
03136.jpg,0.97894293
03137.jpg,0.9652853
03138.jpg,0.93328995
03139.jpg,0.94432926
03140.jpg,0.95665324
03141.jpg,0.9554222
03142.jpg,0.9333446
03143.jpg,0.9621528
03144.jpg,0.9596135
03145.jpg,0.9551016
03146.jpg,0.9673281
03147.jpg,0.93047214
03148.jpg,0.96796274
03149.jpg,0.944533
03150.jpg,0.9652505
03151.jpg,0.95097417
03152.jpg,0.96921444
03153.jpg,0.91655236
03154.jpg,0.9473071
03155.jpg,0.9248759
03156.jpg,0.94334334
03157.jpg,0.9493127
03158.jpg,0.91027397
03159.jpg,0.96757966
03160.jpg,0.9399117
03161.jpg,0.9741701
03162.jpg,0.9650299
03163.jpg,0.9304471
03164.jpg,0.9233534
03165.jpg,0.9385264
03166.jpg,0.94040394
03167.jpg,0.93636006
03168.jpg,0.95626926
03169.jpg,0.9626117
03170.jpg,0.96345425
03171.jpg,0.957555
03172.jpg,0.9575694
03173.jpg,0.9755147
03174.jpg,0.93094194
03175.jpg,0.9789954
03176.jpg,0.9794333
03177.jpg,0.968048
03178.jpg,0.9725896
03179.jpg,0.94167686
03180.jpg,0.95929986
03181.jpg,0.9434085
03182.jpg,0.9267797
03183.jpg,0.9295897
03184.jpg,0.95049846
03185.jpg,0.9686478
03186.jpg,0.95397204
03187.jpg,0.9636905
03188.jpg,0.93015075
03189.jpg,0.9444873
03190.jpg,0.9598284
03191.jpg,0.9598752
03192.jpg,0.94013137
03193.jpg,0.93017066
03194.jpg,0.9496871
03195.jpg,0.9494028
03196.jpg,0.97108847
03197.jpg,0.76936793
03198.jpg,0.99510854
03199.jpg,0.93975335
03200.jpg,0.95280623
03201.jpg,0.94421124
03202.jpg,0.92688155
03203.jpg,0.9283398
03204.jpg,0.958524
03205.jpg,0.9012334
03206.jpg,0.9137724
03207.jpg,0.96328115
03208.jpg,0.95152897
03209.jpg,0.93585485
03210.jpg,0.9626974
03211.jpg,0.93907124
03212.jpg,0.9311939
03213.jpg,0.95591027
03214.jpg,0.9717956
03215.jpg,0.9786685
03216.jpg,0.96630937
03217.jpg,0.925397
03218.jpg,0.9377265
03219.jpg,0.98227745
03220.jpg,0.95501745
03221.jpg,0.9688995
03222.jpg,0.9642958
03223.jpg,0.95809704
03224.jpg,0.94082063
03225.jpg,0.9485085
03226.jpg,0.94710493
03227.jpg,0.9063178
03228.jpg,0.96006715
03229.jpg,0.9759065
03230.jpg,0.9367354
03231.jpg,0.96470934
03232.jpg,0.94940794
03233.jpg,0.9627701
03234.jpg,0.9413688
03235.jpg,0.922919
03236.jpg,0.9830976
03237.jpg,0.9320207
03238.jpg,0.9554382
03239.jpg,0.93977255
03240.jpg,0.92383045
03241.jpg,0.9475223
03242.jpg,0.96461785
